artist_name,track_name,date,stream_count,track_url,track_position,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
bad bunny,callaita,11/11/2019,1424020,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,38,2TH65lNHgvLxCKXM3apjxI,0.61,0.624,2,-4.773,1,0.309,0.6,2.12E-06,0.243,0.244,176.169,250534,4
daddy yankee,que tire pa lante,11/11/2019,1375169,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,39,6RyaV7owmVU6fzEPE17sF1,0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520,4
jhay cortez,no me conoce - remix,11/11/2019,1362527,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,40,4R8BJggjosTswLxtkw8V7P,0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4
halsey,graveyard,11/11/2019,1306287,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,41,6V9fHiv84WlVTg7CSnIVY2,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48E-05,0.181,0.187,92.043,181806,4
ynw melly,223's (feat. 9lokknine),11/11/2019,1300952,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,42,4sjiIpEv617LDXaidKioOI,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,176640,4
post malone,take what you want (feat. ozzy osbourne & travis scott),11/11/2019,1287243,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,43,7CZyCXKG6d5ALeq41sLzbw,0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,229573,4
the chainsmokers,takeaway (feat. lennon stella),11/11/2019,1257947,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S,44,63VyEdzMM3w4ZQ1WtARa2S,0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893,1
ant saunders,yellow hearts,11/11/2019,1246704,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM,45,20JtELGPfOAMq7FpUt8eSM,0.866,0.399,7,-10.938,1,0.0745,0.117,0,0.0689,0.713,129.047,223256,4
nicky jam,whine up,11/11/2019,1206205,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,46,2pWOMNQJW3g2zmGjP0Vkb0,0.817,0.665,9,-6.224,0,0.0758,0.0549,0,0.103,0.662,104.957,215460,4
dj snake,loco contigo (feat. j. balvin & tyga),11/11/2019,1201096,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,47,6osaMSJh9NguagEDQcZaKx,0.694,0.758,11,-2.986,1,0.218,0.278,1.34E-06,0.102,0.371,192.091,185195,4
sech,si te vas,11/11/2019,1200650,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,48,6Y4PDQv4XjYjHLeLmvyOt0,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56E-06,0.143,0.554,174.101,204907,4
lil nas x,old town road - remix,11/11/2019,1192259,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,49,2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4
lady gaga,shallow,11/11/2019,1160674,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,50,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
tones and i,dance monkey,11/10/2019,5539675,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
maroon 5,memories,11/10/2019,3854709,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
selena gomez,lose you to love me,11/10/2019,3585616,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,3,1HfMVBKM75vxSfsQ5VefZ5,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459,4
post malone,circles,11/10/2019,3494479,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,4,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
shawn mendes,señorita,11/10/2019,3082963,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,5,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
dua lipa,don't start now,11/10/2019,3082757,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,6,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
arizona zervas,roxanne,11/10/2019,3051445,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo,7,1ZPWWSwCkxKfqdp4H0RFCo,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
lewis capaldi,someone you loved,11/10/2019,3039713,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,8,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
travis scott,highest in the room,11/10/2019,2963322,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,9,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83E-06,0.21,0.0605,76.469,175721,4
black eyed peas,ritmo (bad boys for life),11/10/2019,2935024,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,10,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4
blackbear,hot girl bummer,11/10/2019,2489927,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,11,7aiClxsDWFRQ0Kzk5KI5ku,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1
regard,ride it,11/10/2019,2093705,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,12,2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43E-05,0.106,0.884,117.948,157606,4
anuel aa,china,11/10/2019,2043133,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,13,2ksOAxtIxY8yElEWw8RhgK,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,4
dan + shay,"10,000 hours (with justin bieber)",11/10/2019,2031342,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,14,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4
ed sheeran,beautiful people (feat. khalid),11/10/2019,2008744,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,15,70eFcWOvlMObDhURTqT4Fv,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867,4
billie eilish,bad guy,11/10/2019,1965763,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,16,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
sam smith,how do you sleep?,11/10/2019,1873786,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,17,6b2RcmUt1g9N9mQ3CbjX2Y,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205,5
juice wrld,bandit (with youngboy never broke again),11/10/2019,1840188,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,18,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4
shaed,trampoline (with zayn),11/10/2019,1757319,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,19,1iQDltZqI7BXnHrFy4Qo1k,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,184280,4
y2k,lalala,11/10/2019,1750146,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,20,51Fjme0JiitpyXKuyQiCDo,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160627,4
kanye west,follow god,11/10/2019,1719337,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,21,2QpGZOhTCHHiKmpSO9FW4h,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21E-05,0.0426,0.434,180.291,104591,4
harry styles,lights up,11/10/2019,1681985,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,22,2plLJpUcYPFrl1sW2pMG63,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,4
ed sheeran,south of the border (feat. camila cabello & cardi b),11/10/2019,1671483,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,23,4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,9,-6.376,0,0.0824,0.148,0,0.0865,0.668,97.986,204467,4
ed sheeran,i don't care (with justin bieber),11/10/2019,1622986,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,24,0hVXuCcriWRGvwMV1r5Yn9,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4
post malone,goodbyes (feat. young thug),11/10/2019,1588638,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,25,6vBdBCoOhKHiYDDOcorfNo,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4
post malone,sunflower - spider-man: into the spider-verse,11/10/2019,1583496,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,26,0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4
selena gomez,look at her now,11/10/2019,1565103,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,27,4yI3HpbSFSgFZtJP2kDe5m,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596,5
camila cabello,liar,11/10/2019,1548937,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,28,7LzouaWGFCy4tkXDOOnEyM,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,4
tainy,adicto (with anuel aa & ozuna),11/10/2019,1544386,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,29,3jbT1Y5MoPwEIpZndDDwVq,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64E-05,0.179,0.623,80.002,270741,4
j balvin,la canción,11/10/2019,1508907,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,30,0fea68AdmYNygeTGI4RC18,0.754,0.646,7,-5.795,1,0.317,0.152,1.85E-05,0.108,0.429,176.089,242573,4
lil tecca,ransom,11/10/2019,1485976,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,31,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131240,4
bad bunny,callaita,11/10/2019,1482713,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,32,2TH65lNHgvLxCKXM3apjxI,0.61,0.624,2,-4.773,1,0.309,0.6,2.12E-06,0.243,0.244,176.169,250534,4
rauw alejandro,fantasias,11/10/2019,1434667,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,33,6mAN61JH0dzyZpWslS11jy,0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711,4
ali gatie,it's you,11/10/2019,1416888,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,34,5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4
jhay cortez,no me conoce - remix,11/10/2019,1386534,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,35,4R8BJggjosTswLxtkw8V7P,0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4
daddy yankee,que tire pa lante,11/10/2019,1371922,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,36,6RyaV7owmVU6fzEPE17sF1,0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520,4
lizzo,good as hell (feat. ariana grande) - remix,11/10/2019,1302936,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,37,07Oz5StQ7GRoygNLaXs2pd,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,159011,4
young thug,hot (remix) [feat. gunna and travis scott],11/10/2019,1298301,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de,38,56AMYGJzxBO6p8v0wEe9de,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907,4
ynw melly,223's (feat. 9lokknine),11/10/2019,1291197,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,39,4sjiIpEv617LDXaidKioOI,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,176640,4
lil mosey,stuck in a dream (feat. gunna),11/10/2019,1281381,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,40,7iHHxY2NLlJRAmlAmC4ahQ,0.748,0.648,10,-6.445,0,0.0816,0.484,0,0.126,0.726,139.952,123560,4
meduza,lose control,11/10/2019,1269957,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,41,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4
lil nas x,old town road - remix,11/10/2019,1217563,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,42,2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4
dj snake,loco contigo (feat. j. balvin & tyga),11/10/2019,1171380,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,43,6osaMSJh9NguagEDQcZaKx,0.694,0.758,11,-2.986,1,0.218,0.278,1.34E-06,0.102,0.371,192.091,185195,4
sech,si te vas,11/10/2019,1171374,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,44,6Y4PDQv4XjYjHLeLmvyOt0,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56E-06,0.143,0.554,174.101,204907,4
halsey,graveyard,11/10/2019,1159664,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,45,6V9fHiv84WlVTg7CSnIVY2,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48E-05,0.181,0.187,92.043,181806,4
post malone,take what you want (feat. ozzy osbourne & travis scott),11/10/2019,1147468,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,46,7CZyCXKG6d5ALeq41sLzbw,0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,229573,4
rosalía,"yo x ti, tu x mi",11/10/2019,1143066,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,47,7BlBVFwvbWvcwNcUarQmjk,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040,4
the chainsmokers,takeaway (feat. lennon stella),11/10/2019,1136183,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,48,6wo37KVqFJhtuxPTpLCcfe,0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893,1
lil nas x,panini,11/10/2019,1128270,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,49,1000nHvUdawXuUHgBod4Wv,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893,4
nicky jam,whine up,11/10/2019,1119783,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,50,2pWOMNQJW3g2zmGjP0Vkb0,0.817,0.665,9,-6.224,0,0.0758,0.0549,0,0.103,0.662,104.957,215460,4
tones and i,dance monkey,11/9/2019,6600043,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
maroon 5,memories,11/9/2019,4280572,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
selena gomez,lose you to love me,11/9/2019,4075062,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,3,1HfMVBKM75vxSfsQ5VefZ5,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459,4
post malone,circles,11/9/2019,3994219,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,4,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
dua lipa,don't start now,11/9/2019,3638249,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,5,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
shawn mendes,señorita,11/9/2019,3550708,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
travis scott,highest in the room,11/9/2019,3474545,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,7,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83E-06,0.21,0.0605,76.469,175721,4
black eyed peas,ritmo (bad boys for life),11/9/2019,3429420,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,8,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4
lewis capaldi,someone you loved,11/9/2019,3312421,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,9,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
arizona zervas,roxanne,11/9/2019,3247553,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo,10,1ZPWWSwCkxKfqdp4H0RFCo,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
blackbear,hot girl bummer,11/9/2019,2816775,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,11,7aiClxsDWFRQ0Kzk5KI5ku,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1
regard,ride it,11/9/2019,2515146,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,12,2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43E-05,0.106,0.884,117.948,157606,4
anuel aa,china,11/9/2019,2406314,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,13,2ksOAxtIxY8yElEWw8RhgK,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,4
ed sheeran,beautiful people (feat. khalid),11/9/2019,2301042,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,14,70eFcWOvlMObDhURTqT4Fv,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867,4
billie eilish,bad guy,11/9/2019,2262685,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,15,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
dan + shay,"10,000 hours (with justin bieber)",11/9/2019,2246762,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,16,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4
sam smith,how do you sleep?,11/9/2019,2135004,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,17,6b2RcmUt1g9N9mQ3CbjX2Y,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205,5
juice wrld,bandit (with youngboy never broke again),11/9/2019,2128082,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,18,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4
y2k,lalala,11/9/2019,2041351,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,19,51Fjme0JiitpyXKuyQiCDo,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160627,4
shaed,trampoline (with zayn),11/9/2019,2005473,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,20,1iQDltZqI7BXnHrFy4Qo1k,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,184280,4
kanye west,follow god,11/9/2019,1995160,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,21,2QpGZOhTCHHiKmpSO9FW4h,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21E-05,0.0426,0.434,180.291,104591,4
ed sheeran,south of the border (feat. camila cabello & cardi b),11/9/2019,1957245,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,22,4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,9,-6.376,0,0.0824,0.148,0,0.0865,0.668,97.986,204467,4
harry styles,lights up,11/9/2019,1942636,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,23,2plLJpUcYPFrl1sW2pMG63,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,4
ed sheeran,i don't care (with justin bieber),11/9/2019,1881891,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,24,0hVXuCcriWRGvwMV1r5Yn9,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4
selena gomez,look at her now,11/9/2019,1851524,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,25,4yI3HpbSFSgFZtJP2kDe5m,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596,5
tainy,adicto (with anuel aa & ozuna),11/9/2019,1829345,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,26,3jbT1Y5MoPwEIpZndDDwVq,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64E-05,0.179,0.623,80.002,270741,4
camila cabello,liar,11/9/2019,1815853,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,27,7LzouaWGFCy4tkXDOOnEyM,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,4
post malone,goodbyes (feat. young thug),11/9/2019,1783806,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,28,6vBdBCoOhKHiYDDOcorfNo,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4
post malone,sunflower - spider-man: into the spider-verse,11/9/2019,1773083,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,29,0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4
j balvin,la canción,11/9/2019,1723858,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,30,0fea68AdmYNygeTGI4RC18,0.754,0.646,7,-5.795,1,0.317,0.152,1.85E-05,0.108,0.429,176.089,242573,4
bad bunny,callaita,11/9/2019,1704915,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,31,2TH65lNHgvLxCKXM3apjxI,0.61,0.624,2,-4.773,1,0.309,0.6,2.12E-06,0.243,0.244,176.169,250534,4
lil tecca,ransom,11/9/2019,1702730,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,32,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131240,4
rauw alejandro,fantasias,11/9/2019,1649510,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,33,6mAN61JH0dzyZpWslS11jy,0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711,4
jhay cortez,no me conoce - remix,11/9/2019,1604851,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,34,4R8BJggjosTswLxtkw8V7P,0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4
daddy yankee,que tire pa lante,11/9/2019,1601251,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,35,6RyaV7owmVU6fzEPE17sF1,0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520,4
lil mosey,stuck in a dream (feat. gunna),11/9/2019,1559038,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,36,7iHHxY2NLlJRAmlAmC4ahQ,0.748,0.648,10,-6.445,0,0.0816,0.484,0,0.126,0.726,139.952,123560,4
lizzo,good as hell (feat. ariana grande) - remix,11/9/2019,1544144,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,37,07Oz5StQ7GRoygNLaXs2pd,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,159011,4
young thug,hot (remix) [feat. gunna and travis scott],11/9/2019,1543548,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de,38,56AMYGJzxBO6p8v0wEe9de,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907,4
meduza,lose control,11/9/2019,1535272,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,39,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4
ali gatie,it's you,11/9/2019,1492314,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,40,5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4
ynw melly,223's (feat. 9lokknine),11/9/2019,1476242,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,41,4sjiIpEv617LDXaidKioOI,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,176640,4
lil nas x,old town road - remix,11/9/2019,1412364,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,42,2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4
dj snake,loco contigo (feat. j. balvin & tyga),11/9/2019,1410316,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,43,6osaMSJh9NguagEDQcZaKx,0.694,0.758,11,-2.986,1,0.218,0.278,1.34E-06,0.102,0.371,192.091,185195,4
sech,si te vas,11/9/2019,1377405,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,44,6Y4PDQv4XjYjHLeLmvyOt0,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56E-06,0.143,0.554,174.101,204907,4
